CANTIDAD_CLASIF_A,ventas_totales_Veh_livianos,Tasa de inflación (mensual),Población Económicamente Activa (Nacional),Exportaciones totales (USD),PRODUCTO INTERNO BRUTO (PIB) TRIMESTRAL (MILES DE DOL),Balanza comercial total (millones de usd), Valor Unitario del petroleo Promedio (eje der.) ,EXPORTACIONES PETROLERAS (miles de USD) FOB (der),Import. CIF MILLONES USD,Exp. no petroleras MILLONES USD,IMPORTACIONES Petroleras,IMPORTACIONES No Petroleras,Fecha
0.02014735416387131,0.00199334756695627,2.2243363408095717e-05,3.250953113490912e-05,5.475289454300484e-05,3.935364295278473e-05,1.1977195681282309e-05,9.410653749578957e-05,0.9997929874391318,3.2321318059917545e-06,1.368822363575121e-05,0.0011566548972209772,0.0016511419760624898,0.00011634990090388529
0.017284823508131503,0.0021063818248214863,4.511196659419987e-05,3.2966437126530674e-05,6.940302552953827e-05,3.99067396794845e-05,0.00012666052159140734,9.716423574135357e-05,0.99984774698874,3.0988450898938835e-06,8.675378191192283e-06,0.0011156536353873277,1.9432847148270717e-06,3.2966437126530674e-05
0.028655883613803484,0.0014755673114470195,3.805187909175695e-05,2.9595905960255404e-05,6.060114077576107e-05,3.523322138125643e-05,6.764778505201235e-05,8.455973131501544e-05,0.9995876305190738,2.6749061672649888e-06,4.227986565750772e-06,0.0011006858359504511,1.4445620766315136e-06,3.805187909175695e-05
0.031725863976969575,0.0021012465880269025,4.862039388794644e-05,4.439253354986414e-05,4.6506463718905294e-05,5.284825422602874e-05,0.00014797511183288047,0.00012260794980438667,0.999493665014853,3.399199711818169e-06,8.455720676164598e-06,0.0011901426851701673,2.147753051745808e-06,7.187362574739908e-05
0.02801477634768851,0.0017041115920325015,2.832318435511083e-05,3.304371508096263e-05,7.552849161362887e-05,3.933775604876504e-05,8.65430633072831e-05,8.96900837911843e-05,0.9996054249142007,2.7662310053491576e-06,3.1470204839012032e-06,0.0011093247205751743,1.8063897577592905e-06,8.65430633072831e-05
0.025376953308444274,0.0018059926026924896,1.0339652305491352e-05,2.584913076372838e-05,7.582411690693659e-05,4.135860922196541e-05,0.00012924565381864191,0.00010339652305491352,0.9996703271272047,0.003265606853151019,0.0,0.0011339152028355516,1.9938296195755824e-06,1.0339652305491352e-05
0.022237503907721907,0.0016136302829490785,1.2183450122937674e-05,2.0305750204896123e-05,7.310070073762603e-05,3.2489200327833796e-05,4.196521709011865e-05,8.663786754089012e-05,0.9997468427546589,0.00281166954503795,1.3537166803264082e-06,0.0011005716611053697,1.5405295822114523e-06,8.39304341802373e-05
0.02659822675909047,0.001870490562740028,1.937559945467758e-05,2.2356460909243362e-05,5.2165075454901184e-05,3.5770337454789384e-05,5.365550618218407e-05,9.240670509153924e-05,0.9996393409422714,0.002663399709654526,8.942584363697346e-06,0.0011282560605531484,0.001354801531100148,7.154067490957877e-05
0.022199490695800506,0.0014625641788190286,0.0,3.094662015900429e-05,6.996627166383577e-05,3.4983135831917884e-05,4.709268285065869e-05,9.014885002840379e-05,0.9997480558045494,0.0027475216680298586,1.7491567915958942e-05,0.0011396429249859404,1.4289265482114153e-06,5.51657141964859e-05
0.024106179468505403,0.0014344971631029273,4.280020409642998e-05,3.175499013606095e-05,6.212932852707578e-05,3.5896945371199336e-05,5.522606980184513e-06,8.421975644781383e-05,0.9997036962047456,0.0028427619430499785,2.3471079665784182e-05,0.0011210892169774562,1.4165486904173278e-06,1.7948472685599668e-05
0.024252571048569274,0.001330298384060242,4.871896421787255e-05,3.112600491697413e-05,6.360531439555583e-05,3.518591860179684e-05,7.172514176520124e-05,8.931810106609968e-05,0.9997009660096902,0.0025996980628481435,2.029956842411356e-05,0.0011083564359566005,1.393903698455798e-06,0.00011232427861342838
0.024222980985349897,0.0014264452333725064,3.9881972974068215e-06,2.127038558616971e-05,7.311695045245839e-05,3.589377567666139e-05,3.057617928011896e-05,9.039913874122128e-05,0.9997001461553817,0.0030908529054902863,2.127038558616971e-05,0.0011180246423730456,1.4982327847258291e-06,0.00010103433153430613
0.027219163880000577,0.0016833762843872628,2.061277082923179e-05,2.748369443897572e-05,5.8402850682823406e-05,4.6378734365771524e-05,3.607234895115563e-05,9.447519963397903e-05,0.9996214745563029,0.0034629454993109405,2.4048232634103754e-05,0.001080452737632233,1.7812869458261137e-06,0.0001185234322680828
0.038866945444488765,0.0020655455794028514,3.941880876722999e-05,3.153504701378399e-05,7.292479621937547e-05,5.3215391835760485e-05,9.263420060299047e-05,9.263420060299047e-05,0.9992352672022664,0.003557547491242506,2.1680344821976493e-05,0.0011352616924962236,2.225191754910133e-06,3.941880876722999e-05
